2,281,218
3,281,218
4,281,218
5,281,218
6,281,218
7,281,218
8,281,218
9,281,217
10,281,217
11,281,217
12,281,215
13,281,215
14,281,215
15,283,213
16,285,214
17,286,213
18,285,210
19,284,208
20,285,206
21,285,203
22,284,202
23,285,203
24,285,203
25,285,202
26,285,202
27,285,198
28,285,195
29,285,192
30,286,190
31,286,190
32,286,190
33,286,190
34,285,187
35,286,184
36,286,184
37,285,181
38,285,181
39,285,180
40,285,178
41,285,177
42,285,175
43,284,175
44,284,175
45,283,172
46,284,171
47,284,171
48,284,171
49,284,167
50,284,167
51,283,164
52,283,164
53,283,163
54,283,161
55,282,159
56,282,159
57,283,156
58,282,155
59,282,154
60,282,154
61,280,147
62,280,146
63,280,146
64,280,146
65,280,146
66,282,145
67,282,143
68,282,143
69,278,138
70,278,138
71,278,137
72,278,137
73,278,136
74,279,136
75,277,135
76,277,136
77,276,137
78,270,136
79,270,136
80,270,136
81,270,136
82,270,136
83,270,136
84,270,136
85,268,137
86,268,137
87,268,137
88,268,137
89,268,140
90,268,140
91,268,140
92,268,140
93,268,140
94,268,140
95,266,141
