2,318,282
3,318,282
4,318,282
5,318,282
6,318,282
7,318,282
8,318,282
9,318,282
10,318,282
11,318,282
12,318,282
13,318,282
14,318,282
15,318,282
16,318,282
17,318,282
18,318,282
19,318,282
20,318,282
21,324,278
22,324,278
23,324,278
24,324,278
25,324,278
26,324,278
27,324,278
28,325,278
29,326,277
30,327,277
31,329,276
32,328,277
33,331,276
34,332,277
35,338,277
36,337,277
37,338,278
38,338,278
39,338,278
40,338,277
41,338,277
42,339,277
43,339,277
44,339,277
45,339,277
46,339,279
47,344,280
48,344,279
49,344,279
50,346,282
51,347,280
52,348,281
53,348,280
54,348,282
55,348,281
56,350,281
57,350,281
58,351,281
59,351,280
60,353,280
61,355,279
62,356,278
63,357,279
64,356,280
65,356,280
66,356,280
67,356,280
68,356,280
69,356,280
70,356,280
71,356,280
72,356,280
73,356,280
74,356,280
75,356,280
76,358,281
77,358,281
78,358,281
79,357,280
80,356,281
81,357,280
82,357,281
83,357,281
84,357,281
85,355,281
86,355,281
87,355,282
88,355,281
89,355,280
90,356,280
91,357,279
92,358,279
93,356,278
94,356,277
95,355,276
96,355,277
97,354,276
98,352,275
99,344,274
100,343,277
101,343,277
102,343,276
103,344,275
104,345,274
105,345,274
106,346,273
107,347,273
108,348,272
109,348,272
110,350,270
111,350,270
112,350,271
113,350,270
114,344,274
115,344,272
116,344,272
117,344,273
118,344,273
119,344,273
120,345,270
121,344,271
122,344,271
123,343,271
124,343,271
125,343,271
126,343,271
127,343,271
128,342,270
129,342,270
130,342,270
131,342,270
132,342,270
133,342,270
134,342,270
135,342,270
136,344,269
137,344,269
138,344,269
139,344,269
140,345,266
141,345,266
