2,81,66
3,81,66
4,81,66
5,81,66
6,81,66
7,81,66
8,81,66
9,81,66
10,81,66
11,81,66
12,81,66
13,81,66
14,81,66
15,81,66
16,81,66
17,81,66
18,81,66
19,81,66
20,81,66
21,81,66
22,81,66
23,81,66
24,81,66
25,81,66
26,81,66
27,81,66
28,81,66
29,81,66
30,81,66
31,81,66
32,81,66
33,81,66
34,81,66
35,81,66
36,81,66
37,81,66
38,81,66
39,81,66
40,81,66
41,81,66
42,81,66
43,81,66
44,81,66
45,81,66
46,81,66
47,81,66
48,81,66
49,81,66
50,81,66
51,81,66
52,81,66
53,81,66
54,81,66
55,81,66
56,81,66
57,81,66
58,81,66
59,81,66
60,81,66
61,76,76
62,76,76
63,76,76
64,76,76
65,76,76
66,76,76
67,76,76
68,76,76
69,76,76
70,76,76
71,76,76
72,76,76
73,76,76
74,76,76
75,81,85
76,81,85
77,81,85
78,81,85
79,81,85
80,81,85
81,81,85
82,81,85
83,81,85
84,81,85
85,81,85
86,82,95
87,82,95
88,82,95
89,82,95
90,82,95
91,82,95
92,82,95
93,82,95
94,82,95
95,82,95
96,82,95
97,82,95
98,85,105
99,85,105
100,85,105
101,85,105
102,85,105
103,85,105
104,85,105
105,85,105
106,85,105
107,85,105
108,85,105
109,85,105
110,86,113
111,86,113
112,86,113
113,86,113
114,86,113
115,86,113
116,86,113
117,86,113
118,87,121
119,87,121
120,87,121
121,87,121
122,87,121
123,87,121
124,87,121
125,87,121
126,87,121
127,86,129
128,86,129
129,86,129
130,86,129
131,86,129
132,86,129
133,86,129
134,86,129
135,87,138
136,87,138
137,87,138
138,87,138
139,87,138
140,87,138
141,87,138
142,87,138
143,87,138
144,87,138
145,87,138
146,87,138
147,84,147
148,84,147
149,84,147
150,84,147
151,84,147
152,84,147
153,84,147
154,84,147
155,84,147
156,84,147
157,84,147
158,82,156
159,82,156
160,82,156
161,82,156
162,82,156
163,82,156
164,82,156
165,82,156
166,82,156
167,82,156
168,83,165
169,83,165
170,83,165
171,83,165
172,83,165
173,83,165
174,83,165
175,83,165
176,83,165
177,83,165
178,81,175
179,81,175
180,81,175
181,81,175
182,81,175
183,81,175
184,81,175
185,81,175
186,81,175
187,81,175
188,81,175
189,81,175
190,81,175
191,77,184
192,77,184
193,77,184
194,77,184
195,77,184
196,77,184
197,77,184
198,77,184
199,77,184
200,77,184
201,77,184
202,77,184
203,77,184
204,77,184
205,77,184
206,77,184
207,77,184
208,77,184
209,77,184
210,77,184
211,77,184
212,77,184
213,77,184
214,77,184
215,77,184
216,77,184
217,77,184
218,77,184
219,77,184
220,77,184
221,77,184
222,77,184
223,77,184
224,77,184
225,77,184
226,77,184
227,77,184
228,77,184
229,77,184
230,77,184
231,77,184
232,75,193
233,75,193
234,75,193
235,75,193
236,75,193
237,75,193
238,75,193
239,75,193
240,75,193
241,75,193
242,75,193
243,75,193
244,75,193
245,75,193
246,74,203
247,74,203
248,74,203
249,74,203
250,74,203
251,74,203
252,74,203
253,74,203
254,74,203
255,75,212
256,75,212
257,75,212
258,75,212
259,75,212
260,75,212
261,75,212
262,75,212
263,75,212
264,75,212
265,75,212
266,76,222
267,76,222
268,76,222
269,76,222
270,76,222
271,76,222
272,76,222
273,76,222
274,76,222
275,76,222
276,76,222
277,76,232
278,76,232
279,76,232
280,76,232
281,76,232
282,76,232
283,76,232
284,76,232
285,76,232
286,76,232
287,76,232
288,76,232
289,76,243
